gene,r_vres,pval,padj
Tmed5,-0.0352898600988332,0.10543952899779174,0.13057526810872042
Sfxn1,-0.03551664721970224,0.10321840811366106,0.12802283176888193
Plod3,-0.03586629795778891,0.09986699378264122,0.12417406749473574
2810004N23Rik,-0.03620198487690668,0.09673158099263804,0.1205377956294555
Ifit1,-0.03629010237610561,0.0959217108594302,0.11964042514428463
Pbrm1,-0.0364733689060739,0.09425471722315586,0.11763459247819763
H2ac4,-0.03654984867321978,0.0935659561161822,0.11688439239997775
Efcab11,-0.036814980184931415,0.09120942154573618,0.11415447001969484
Lars,-0.036825582819549826,0.09111618424337702,0.11408960971321803
Nudt4,-0.036949250799500705,0.090034320626703,0.11282496319135714
Parp12,-0.037136810019056624,0.0884132694322712,0.11093258398026498
Sorbs2,-0.03719968679048302,0.08787512491685784,0.11029196726307856
Itgb1,-0.037385500867798835,0.08630020843716554,0.10858786843304881
Carnmt1,-0.03749083807115459,0.08541756273990286,0.10754493262814335
Spc24,-0.03763567951149388,0.08421582450086759,0.1060986765365261
Smc2,-0.03783378202838303,0.08259436272622342,0.10425290340955938
Ezh2,-0.03785593459577802,0.08241462747970754,0.10405887308043882
Rrp9,-0.03802913614856037,0.0810202528342676,0.10252483749986409
Nus1,-0.038086016669770795,0.08056652786295482,0.10201522996258919
Exoc3,-0.038162414399753264,0.07996036519469518,0.10127975325483875
Eprs,-0.038244322824756684,0.07931459837956255,0.10055733550499214
Ccnb1,-0.03835338223803106,0.07846135753255247,0.099570250675828
Arl6ip1,-0.03838280042774496,0.0782324832304889,0.09931130844873233
Ccl2,-0.038702815476435434,0.07577767758505864,0.0963479689574808
Add1,-0.03883611606694119,0.07477384443233304,0.09519267273371487
Sbds,-0.03900660079490419,0.07350583809977103,0.09363801031817966
Cryzl1,-0.03905165973987866,0.07317365743088848,0.09324454594570052
Srsf1,-0.03911780075554554,0.0726882806770721,0.09268508852670972
Gnai3,-0.03922097711232562,0.07193638028524028,0.09181414203604377
Arpp19,-0.0392286770195798,0.07188052324114763,0.09177213308796378
Sppl2a,-0.03954072855959134,0.06964653014163662,0.0891190404883386
Tap1,-0.039669384820757436,0.06874220969768795,0.08801819423519584
Dnajc21,-0.04015753233908911,0.06539832718312073,0.0839785902833011
Elp4,-0.040193699521386336,0.0651560042450075,0.08369428933205846
Myo1b,-0.04019972235410197,0.0651157227663296,0.08367025707763263
Mndal,-0.04032241293398735,0.06429961049727588,0.0827270640042147
Sae1,-0.040330185684466086,0.06424819326665424,0.08268750742169143
Eif2b3,-0.040344319067822786,0.06415478696514905,0.08259386799504222
Pdgfrb,-0.04056435165899645,0.06271500465094859,0.08087041218690985
P4ha2,-0.04075110894244725,0.061514003444074275,0.07947545664609079
Capza1,-0.040864166703836476,0.06079624100294834,0.07862430132938679
Col4a1,-0.04088005327745292,0.06069594082292735,0.07854537796561287
Inhba,-0.0408847944950559,0.06066603361857537,0.07853208235414287
Zc3h14,-0.04111803834190626,0.05920974811622469,0.07669656491738949
Phactr1,-0.04123030214275152,0.05851922002495965,0.07585122491893669
Ergic1,-0.04140663174465972,0.057448129499268835,0.07465643859554105
Kras,-0.04145587826008492,0.057151915040367374,0.07429563216167354
Dnttip2,-0.04147666477910775,0.05702726710774061,0.07415769454842731
Ly6c2,-0.04148391156420535,0.05698386437577887,0.07413705680886135
Smarcad1,-0.041485477628491314,0.056974488451072,0.07413705680886135
Srsf6,-0.04179657361460015,0.05513724423053412,0.07184005762936042
Anapc5,-0.041840317535777466,0.054882906902768924,0.07153197380615044
Csnk2a2,-0.042428590892401176,0.05155648991784033,0.06730612260814664
Dclk1,-0.04247582507795811,0.05129687600147524,0.06703283371640019
Stk39,-0.04258811922713994,0.05068406000905627,0.06629700459000167
Top1,-0.04264113726950401,0.05039686467948606,0.06594290438925228
Ddx5,-0.04265169205974643,0.05033985301474028,0.06588985996693755
Mrps6,-0.042677891251679576,0.050198571554666845,0.06572644393409734
Ptpn2,-0.04273482069801431,0.049892719137720025,0.0653901954622805
Mitd1,-0.04302581614046959,0.04835363750773389,0.0634562172017505
Fcf1,-0.04332498018553256,0.04681309577074601,0.06151523754368727
Cnn3,-0.043394843677513166,0.04645934022035346,0.06109051968488292
H1f0,-0.04385542441452015,0.04418302601529322,0.058250528695178924
Aida,-0.043869882782375975,0.04411311938986919,0.05817753958439722
Tcf7l1,-0.04407020455758042,0.043154120207263356,0.05695034009536569
Cyb5b,-0.04422857431571058,0.04240847366421842,0.05604026913012015
Foxp2,-0.04481662751224903,0.039734351919691394,0.05264571304364543
Morc4,-0.04484608028878068,0.03960426565803018,0.05249074308552708
Sod1,-0.044977208556503646,0.03902947726465214,0.051763232446488255
H3c3,-0.045143358033861894,0.03831135991973171,0.0508276748520487
Sap30,-0.04520314934444487,0.0380556961614711,0.05052199955057563
Pkig,-0.04528562534149293,0.03770541454769144,0.050106863186300914
Ube2z,-0.04539695380108694,0.03723694452595163,0.04953368077945012
Rprd1b,-0.045677899272432196,0.036076689660092996,0.048134342441751826
Dynll2,-0.045693645157434695,0.03601258366875049,0.04809693979131952
Pcdh19,-0.04591940561981363,0.03510406746353695,0.046930571475316776
Cdc5l,-0.045930327852449285,0.035060614022476594,0.046888149812740344
H2ac8,-0.04595335369050265,0.03496915743519742,0.04678148151865876
Manbal,-0.04620367039093472,0.03398798592807485,0.04551454426257094
Canx,-0.04623139965187256,0.03388075601201734,0.045416563018790004
Ccnb2,-0.04625939644038292,0.03377278493402501,0.04528700628095878
Cnn2,-0.04632728293334974,0.03351219732027811,0.044967725354281264
Smarca5,-0.046481457728927665,0.03292676270278556,0.044211833102095414
Rab6a,-0.04702895855795695,0.030917961553397596,0.041640352260468146
Ppp2r5c,-0.04703318727600607,0.030902864768299367,0.04163403808460676
Heg1,-0.047093029580478916,0.030689901052714994,0.04137499299321199
Fscn1,-0.04719487887966892,0.030330340375891118,0.040917828500359014
Ube2k,-0.047214712744057086,0.030260742801205102,0.04085149213797516
Ifi213,-0.04726197989027169,0.030095433655321177,0.04064204409901577
Dync1i2,-0.04734947298703715,0.02979148668412621,0.04025876578935974
Mcm3,-0.04777880785414274,0.02833793568243297,0.03837228934655785
Kdm1a,-0.047955640004914854,0.02775724973202813,0.03761144950139313
Stx8,-0.04868105580662365,0.02548116026297566,0.034644677447961465
Fam50a,-0.048712038886760456,0.025387649484673036,0.03454101970703815
B3glct,-0.04923669700063287,0.023848642389051086,0.03254676545759275
Ubtd1,-0.04945422005060201,0.023234681762191768,0.03176306460996824
Chordc1,-0.0495424188831768,0.02298967480834274,0.031460382905703375
Rps19bp1,-0.04960469382581707,0.022818035142899252,0.03123618773839733
Snx4,-0.049612531635713386,0.022796511910770423,0.03121740761488589
Pals2,-0.049896668817231316,0.022028060641601403,0.030206459570245325
Avpi1,-0.04996425913250251,0.02184861261905626,0.029981147406540322
Usp18,-0.05011492981899576,0.021453160636609073,0.029499017719641214
Sf3b1,-0.05016295194305355,0.021328436958091425,0.02933760241828257
C1qb,-0.050319881197152666,0.0209252485422832,0.02880281974161487
Suclg2,-0.05077049779728535,0.019804182978564656,0.027334966153988484
Hdlbp,-0.05099849107783276,0.019257202898315867,0.02662592865304648
Got2,-0.051269919140884065,0.01862326058613512,0.025785061386133772
Ckap4,-0.05138010005039159,0.0183711773370499,0.025462477251628413
St3gal4,-0.05218156345594925,0.016625660819010082,0.023123311292086345
Tmsb4x,-0.052444817716494674,0.016084966544934822,0.022402460368990004
Slc25a24,-0.05268934520712116,0.0155966350953834,0.021760216387001603
Wdr12,-0.05277353776240266,0.015431541794387028,0.02153739259509704
Isg15,-0.053084680168689266,0.014834682524887816,0.02075506474276015
Lgals3,-0.05319738056147595,0.014623560593439958,0.020466844777382726
Chic2,-0.053204311884245,0.01461066296032409,0.020455950942000825
Itfg1,-0.05333026049433119,0.01437804012837163,0.020151422744739494
Rtn3,-0.053384014413921994,0.01427975647557853,0.020020689064954127
Cdca3,-0.05357273159241581,0.013939379663582304,0.019569247558063767
Dstn,-0.05383803506524166,0.013472977907746453,0.01892936832841089
Fyttd1,-0.054071099124585666,0.013074679188879125,0.01841504111109736
Htra1,-0.054517870610136104,0.012340159330619629,0.017423451225724855
Gars,-0.05454309897635851,0.01229979384508393,0.017372590176672215
Pabpc1,-0.05459359919567223,0.012219344311503805,0.01727115803746121
Ifi206,-0.054602503037011724,0.012205208434495057,0.01725727597666321
Hacd2,-0.05465763017026786,0.01211800965690003,0.017140041947524796
Snai1,-0.05496214699656646,0.011646202129930568,0.016525295679220387
Ppig,-0.055205951209515366,0.011280275079562717,0.016017430002928955
Stat1,-0.05579396972900503,0.010439370268051846,0.01487619560819643
Gmnn,-0.055853111766361194,0.010357958477505291,0.01477070727629988
Chmp4b,-0.05588319717221729,0.010316761554076409,0.014717206211235961
Fam111a,-0.05612356467720275,0.009992817444031748,0.014275453491473926
Lyar,-0.056191877165502904,0.009902419888949444,0.01415136818713747
Pgd,-0.0563965772093429,0.009635885177057829,0.013790175566451275
Mcm4,-0.05640424234982436,0.00962602992804114,0.013781002044439713
Cfap20,-0.056723709239416165,0.00922318776425948,0.013246948314914872
Brix1,-0.05685233735224625,0.009065282369916125,0.013029511131751525
Edil3,-0.05716539044014801,0.00869100881366752,0.012527580271953184
Drg1,-0.05741150670244327,0.008406517200910624,0.012121870513209263
Pbdc1,-0.05749962780236807,0.008306697663650628,0.011990902437604659
Cenpw,-0.05769140372845208,0.008093116636237178,0.011695255254678004
Gas5,-0.058345554440619056,0.007401058871223288,0.010718405316760736
Acsl3,-0.05847889125501683,0.007266682466655251,0.010531423864717756
Mrpl45,-0.05854062673114598,0.007205209912237684,0.010453695919097112
Fcer1g,-0.05863689496724899,0.00711028205240372,0.010319712703053294
Ppat,-0.05867577154310111,0.007072265898393883,0.01027199113782699
Prpsap1,-0.05871259792146621,0.0070364228721648495,0.010227358825821002
Top2b,-0.05882005531399481,0.006932764784763348,0.010084021505110325
Tap2,-0.05885726175501276,0.006897194582311856,0.010039584544849862
Degs1,-0.058872263769922085,0.0068828987251987935,0.010022422606769266
Nes,-0.05891376635129818,0.006843488198488318,0.00996866452802377
Sars,-0.05927734426363999,0.0065068058334512135,0.009485139698908475
Wasf2,-0.05967750681017113,0.0061535199743961225,0.008979963479600324
Mrpl9,-0.059746447006554515,0.0060944293980635545,0.008900225480925235
H4c4,-0.05980242379526159,0.006046826359404565,0.0088339318618036
Nudc,-0.05994749790169064,0.005925008391270478,0.00866229296969368
ENSMUSG00000079190,-0.06026444832224118,0.0056665230570326994,0.008290450705241696
Cntln,-0.060588642203609634,0.0054126889883438474,0.007927775889189085
Golm2,-0.060609474096042615,0.005396734525113841,0.007907303333500133
Angpt1,-0.06078596986075356,0.005263255510014214,0.007717383445768642
Hgf,-0.06080719261031295,0.005247407678283118,0.007696967624911064
Nap1l4,-0.06093283481390048,0.0051544651263061006,0.007571744585098936
Cpq,-0.06120038186718496,0.00496148564336541,0.007298985867400383
Ybx3,-0.06169394884610441,0.0046225307565807274,0.006822923625949413
Atf5,-0.061840266442433164,0.004526154251985911,0.006688074254873899
Pxdn,-0.061880354586017795,0.004500068358051076,0.006651985747303881
Appl1,-0.06206340230604393,0.004382678009344811,0.006495261962719245
Cops3,-0.062128422542311164,0.00434165216637013,0.006441620424881498
Polr1f,-0.062426789101115224,0.00415781738805511,0.006175740643230762
Hmgn5,-0.06266036014265682,0.004018862215555857,0.005973782557496629
Ctss,-0.06273168092269639,0.003977279841853561,0.005920773862081966
Acbd6,-0.06291942756270602,0.0038696771793933615,0.00576917954438071
Parp1,-0.06315242310770593,0.0037398187003532643,0.005583902501460641
Metap2,-0.06342578807012857,0.0035925146836630365,0.005371984573701737
Trnt1,-0.06355998729160287,0.003522148266417756,0.005272677045535563
Leprotl1,-0.06369248344466441,0.0034539065361752137,0.005176330515062141
Lgmn,-0.06374200211143362,0.0034287123687150017,0.005142425749853771
Tpd52l2,-0.06375311834584807,0.003423079663609112,0.0051359034712814885
Iigp1,-0.06456490450152645,0.0030337888529374363,0.0045949092812380705
Eny2,-0.06459074314587539,0.0030220885557329757,0.004578922054140872
Ppil4,-0.06480380099166208,0.002927168005741858,0.004436783638866022
Galnt1,-0.0648856917341728,0.0028914136233701166,0.004385913725248565
Pum3,-0.06541266537771662,0.0026707017952631563,0.004061903871122672
Rsl1d1,-0.06545734075619913,0.0026527167341878245,0.004037620599981469
Emp2,-0.06551378003801625,0.002630154020970705,0.004006327526231082
Cox16,-0.06557056584008222,0.0026076298292368773,0.003973531168360956
Apobec3,-0.06581582773479432,0.002512356470630358,0.0038341953004660174
Dcun1d5,-0.06620012365284567,0.002369457309731195,0.0036174920759254885
Rbm17,-0.06652720694270607,0.0022537330116204914,0.0034473927520007512
Tubb6,-0.06653185091491377,0.002252127859035064,0.0034462553313466936
Ruvbl2,-0.06659769337273183,0.002229482272676486,0.003412908186263278
Wdr74,-0.06664238606253077,0.0022142298606230744,0.0033921560484459204
Psmd3,-0.06671915913526458,0.0021882521741768265,0.0033562149910687524
Rfc1,-0.06690558972423957,0.002126327554080155,0.003267502964395167
Timm10,-0.06726914249516856,0.002010165887291021,0.003097328023560895
Usp14,-0.0673428746805877,0.0019873289243648056,0.003065682875996615
Bub3,-0.06767699672937008,0.0018867943982133822,0.0029162200899743155
Upp1,-0.06821663839236378,0.0017342346672042622,0.0026887359181461427
Birc5,-0.06823087167452085,0.0017303687786436536,0.0026848235510374767
Ptges,-0.06838054604632253,0.0016901926477607455,0.0026255419771040707
Sp140,-0.06861968134533827,0.0016277789770652677,0.002531538066975533
Mrps12,-0.06873150117470887,0.0015993277770313863,0.002489226112111107
Rnaseh2a,-0.06893624118479356,0.001548416622175214,0.0024118638974691808
Pak1ip1,-0.06896514080265195,0.001541351718135682,0.0024046048644862433
Tpm4,-0.06904955497121915,0.0015208850594831075,0.002373601341370437
Gfer,-0.06938745573168738,0.0014414391195466771,0.002252248624291683
Ifi27l2a,-0.0697099812737662,0.0013691909536968406,0.0021435474813257783
Frg1,-0.06999773247992343,0.0013075652169482704,0.0020543051326759945
Abcf2,-0.07008302556442397,0.0012897962058206899,0.0020279814556929086
Ccnd1,-0.07034908222075599,0.0012357899241247615,0.0019453599750094632
1110038B12Rik,-0.07046987596799179,0.0012119657834102377,0.0019093592491693388
Nifk,-0.07046998474951616,0.0012119445208261918,0.0019093592491693388
Gnas,-0.07059974826840054,0.00118682453346009,0.0018749202740285782
Hmg20b,-0.07061377025510746,0.0011841390927473784,0.001871416977870215
Ccnd3,-0.07065699275632287,0.001175896534518652,0.0018591249557607147
Ssr3,-0.07073852109316739,0.0011604930709073293,0.0018369498550175375
Hnrnpa3,-0.07075953918497187,0.0011565523665159774,0.0018321621647777858
Ebna1bp2,-0.07089890442526789,0.001130733705472758,0.0017919710070883645
Ino80e,-0.07117682141877611,0.0010808295172906864,0.0017174696531783477
Unc5b,-0.07124374819673536,0.0010691198918282299,0.0017003894899852562
Zfp706,-0.0712482083842483,0.0010683437129696586,0.0016998308877798865
Kifap3,-0.07125582402797202,0.0010670196135323235,0.0016983997031951032
Cd9,-0.07136081824208844,0.001048918682390301,0.001672249792571225
Utp11,-0.07193644767181512,0.0009546257707456433,0.0015310758151493877
Odc1,-0.07203743900017544,0.0009389147543462685,0.0015076912956182554
Steap1,-0.07248344622304764,0.0008723517560419164,0.0014053189787223783
Psmd11,-0.07259336917043928,0.000856632225267587,0.00138166487946385
Bola2,-0.07259632814249127,0.000856212728442929,0.0013815453464186027
Hmga1,-0.07268192863741596,0.000844159149555326,0.0013631960428830455
Trim28,-0.07283119770697791,0.0008235157871897299,0.0013314725742760386
Arsb,-0.07292338813897314,0.0008110010139240683,0.0013117687245031433
Igtp,-0.07318028474655346,0.0007770517935928242,0.0012599137309976883
Mrpl33,-0.07343475517114725,0.0007447270108316195,0.001208481964838328
Bzw2,-0.07347822216864074,0.000739331908244094,0.0012002141367598927
Ptn,-0.07366568065108356,0.0007164776254331063,0.0011635852625791413
Pop5,-0.07375855555276443,0.0007053992530313987,0.0011460589001322482
Phf11d,-0.0739625889629546,0.0006816178337185042,0.001108321680843096
Smarcd1,-0.07406911109804168,0.0006694999787286372,0.001089060559135644
Mthfd2,-0.0741156786922945,0.0006642656284425972,0.001080985562965984
Blmh,-0.07417551677428702,0.000657595449129874,0.0010714386136535625
Zcchc24,-0.07417671460816706,0.0006574625636654287,0.0010714386136535625
Arl6ip4,-0.07428314594874971,0.0006457543807734053,0.0010551542169500087
Eif1ad,-0.07437107248468927,0.0006362283403991757,0.0010408643605712487
Ralb,-0.07461812057386309,0.0006101574850333725,0.000999438959923624
Os9,-0.07474686400415233,0.0005969683869523697,0.00097943951919995
Fbn1,-0.07476242259327542,0.0005953925746811604,0.0009772549440806902
Snrnp27,-0.07507101818521802,0.0005649256573225805,0.00092953625227903
Lsm7,-0.07520258750578382,0.0005523826365876434,0.0009096461697614547
Ptms,-0.07551891649278263,0.0005232788254008016,0.0008656390825488861
Cyp51,-0.0758413561968265,0.000495087450386779,0.0008196812092496342
Phf10,-0.07598685032790858,0.0004828357764575936,0.0008000592816198735
Rpl36,-0.07600641489255043,0.00048121001966157823,0.0007976958469317501
Nop53,-0.07602284645398875,0.00047984854948296906,0.0007960987963218069
Eif3c,-0.07629993026098407,0.00045742417862786494,0.0007611051225089267
Oas1a,-0.07637073253855997,0.00045185299899242295,0.0007521481464709495
